# Frequency (eV) 	 Current Real 	 Imaginary
0.606731	2.37057	-0.781655
0.607099	2.37751	-0.76867
0.607466	2.38429	-0.755593
0.607834	2.39093	-0.742427
0.608201	2.39741	-0.729174
0.608569	2.40373	-0.715836
0.608936	2.4099	-0.702417
0.609304	2.41592	-0.688919
0.609671	2.42177	-0.675344
0.610039	2.42746	-0.661695
0.610406	2.43299	-0.647975
0.610774	2.43835	-0.634187
0.611141	2.44355	-0.620334
0.611509	2.44859	-0.606417
0.611876	2.45345	-0.592441
0.612244	2.45815	-0.578408
0.612611	2.46268	-0.56432
0.612979	2.46704	-0.550182
0.613346	2.47123	-0.535995
0.613714	2.47524	-0.521763
0.614081	2.47908	-0.507488
0.614449	2.48275	-0.493175
0.614816	2.48624	-0.478825
0.615184	2.48956	-0.464441
0.615551	2.4927	-0.450028
0.615919	2.49567	-0.435588
0.616286	2.49846	-0.421123
0.616654	2.50107	-0.406638
0.617021	2.50351	-0.392135
0.617389	2.50576	-0.377617
0.617756	2.50784	-0.363087
0.618124	2.50975	-0.348549
0.618491	2.51147	-0.334006
0.618859	2.51301	-0.31946
0.619226	2.51438	-0.304916
0.619594	2.51557	-0.290375
0.619961	2.51658	-0.275842
0.620329	2.51742	-0.261319
0.620696	2.51808	-0.246809
0.621064	2.51856	-0.232316
0.621431	2.51887	-0.217842
0.621799	2.519	-0.203391
0.622166	2.51895	-0.188966
0.622534	2.51873	-0.17457
0.622901	2.51834	-0.160206
0.623269	2.51777	-0.145876
0.623636	2.51704	-0.131585
0.624003	2.51613	-0.117335
0.624371	2.51505	-0.103128
0.624738	2.5138	-0.0889684
0.625106	2.51239	-0.0748586
0.625473	2.51081	-0.0608016
0.625841	2.50906	-0.0468002
0.626208	2.50715	-0.0328574
0.626576	2.50508	-0.0189758
0.626943	2.50284	-0.00515843
0.627311	2.50045	0.00859206
0.627678	2.49789	0.0222729
0.628046	2.49518	0.0358814
0.628413	2.49232	0.0494149
0.628781	2.4893	0.0628707
0.629148	2.48613	0.0762463
0.629516	2.48281	0.0895391
0.629883	2.47934	0.102747
0.630251	2.47573	0.115866
0.630618	2.47197	0.128896
0.630986	2.46807	0.141832
0.631353	2.46402	0.154674
0.631721	2.45984	0.167419
0.632088	2.45553	0.180064
0.632456	2.45108	0.192608
0.632823	2.4465	0.205047
0.633191	2.44179	0.217381
0.633558	2.43695	0.229606
0.633926	2.43199	0.241722
0.634293	2.42691	0.253726
0.634661	2.42171	0.265615
0.635028	2.41639	0.277389
0.635396	2.41095	0.289046
0.635763	2.40541	0.300584
0.636131	2.39975	0.312
0.636498	2.39399	0.323294
0.636866	2.38812	0.334465
0.637233	2.38215	0.345509
0.637601	2.37608	0.356427
0.637968	2.36992	0.367216
0.638336	2.36366	0.377876
0.638703	2.35732	0.388405
0.639071	2.35088	0.398802
0.639438	2.34436	0.409066
0.639806	2.33776	0.419195
0.640173	2.33108	0.42919
0.640541	2.32432	0.439048
0.640908	2.31749	0.448769
0.641276	2.31059	0.458352
0.641643	2.30362	0.467797
0.642011	2.29658	0.477103
0.642378	2.28949	0.486269
0.642746	2.28233	0.495294
0.643113	2.27512	0.504179
0.643481	2.26786	0.512922
0.643848	2.26055	0.521524
0.644216	2.25319	0.529984
0.644583	2.24578	0.538302
0.644951	2.23834	0.546477
0.645318	2.23086	0.554511
0.645686	2.22334	0.562402
0.646053	2.21579	0.570151
0.646421	2.20821	0.577758
0.646788	2.20061	0.585222
0.647156	2.19298	0.592546
0.647523	2.18533	0.599727
0.647891	2.17766	0.606768
0.648258	2.16998	0.613668
0.648626	2.16229	0.620429
0.648993	2.15459	0.627049
0.649361	2.14688	0.633531
0.649728	2.13917	0.639875
0.650096	2.13145	0.646081
0.650463	2.12374	0.652151
0.65083	2.11604	0.658085
0.651198	2.10834	0.663884
0.651565	2.10066	0.669549
0.651933	2.09298	0.675082
0.6523	2.08532	0.680483
0.652668	2.07768	0.685753
0.653035	2.07007	0.690894
0.653403	2.06247	0.695908
0.65377	2.0549	0.700794
0.654138	2.04736	0.705555
0.654505	2.03985	0.710193
0.654873	2.03237	0.714708
0.65524	2.02493	0.719102
0.655608	2.01752	0.723376
0.655975	2.01015	0.727534
0.656343	2.00283	0.731575
0.65671	1.99555	0.735502
0.657078	1.98832	0.739316
0.657445	1.98113	0.74302
0.657813	1.974	0.746614
0.65818	1.96691	0.750102
0.658548	1.95989	0.753485
0.658915	1.95291	0.756765
0.659283	1.946	0.759943
0.65965	1.93914	0.763023
0.660018	1.93235	0.766006
0.660385	1.92562	0.768893
0.660753	1.91895	0.771689
0.66112	1.91235	0.774393
0.661488	1.90582	0.777009
0.661855	1.89936	0.77954
0.662223	1.89297	0.781986
0.66259	1.88664	0.78435
0.662958	1.8804	0.786636
0.663325	1.87422	0.788844
0.663693	1.86812	0.790978
0.66406	1.8621	0.793039
0.664428	1.85615	0.795031
0.664795	1.85029	0.796955
0.665163	1.8445	0.798814
0.66553	1.83879	0.80061
0.665898	1.83317	0.802347
0.666265	1.82762	0.804025
0.666633	1.82216	0.805648
0.667	1.81678	0.807218
0.667368	1.81148	0.808738
0.667735	1.80627	0.81021
0.668103	1.80114	0.811636
0.66847	1.79609	0.813019
0.668838	1.79114	0.814362
0.669205	1.78626	0.815667
0.669573	1.78147	0.816936
0.66994	1.77677	0.818172
0.670308	1.77215	0.819378
0.670675	1.76762	0.820555
0.671043	1.76317	0.821707
0.67141	1.75881	0.822835
0.671778	1.75453	0.823942
0.672145	1.75034	0.825031
0.672513	1.74623	0.826104
0.67288	1.74221	0.827163
0.673248	1.73827	0.82821
0.673615	1.73441	0.829249
0.673983	1.73064	0.830281
0.67435	1.72695	0.831308
0.674718	1.72334	0.832333
0.675085	1.71981	0.833359
0.675453	1.71636	0.834386
0.67582	1.71299	0.835419
0.676188	1.70969	0.836458
0.676555	1.70648	0.837505
0.676923	1.70334	0.838564
0.67729	1.70028	0.839636
0.677658	1.69729	0.840723
0.678025	1.69437	0.841827
0.678392	1.69153	0.842949
0.67876	1.68876	0.844093
0.679127	1.68606	0.84526
0.679495	1.68342	0.846452
0.679862	1.68086	0.84767
0.68023	1.67836	0.848917
0.680597	1.67592	0.850194
0.680965	1.67355	0.851502
0.681332	1.67124	0.852845
0.6817	1.66898	0.854222
0.682067	1.66679	0.855636
0.682435	1.66465	0.857088
0.682802	1.66257	0.85858
0.68317	1.66054	0.860114
0.683537	1.65857	0.861689
0.683905	1.65664	0.863309
0.684272	1.65476	0.864974
0.68464	1.65293	0.866685
0.685007	1.65115	0.868444
0.685375	1.6494	0.870252
0.685742	1.6477	0.872109
0.68611	1.64604	0.874018
0.686477	1.64442	0.875978
0.686845	1.64283	0.877992
0.687212	1.64127	0.880059
0.68758	1.63975	0.88218
0.687947	1.63825	0.884358
0.688315	1.63678	0.886591
0.688682	1.63534	0.888881
0.68905	1.63393	0.891228
0.689417	1.63253	0.893633
0.689785	1.63115	0.896097
0.690152	1.6298	0.89862
0.69052	1.62845	0.901202
0.690887	1.62713	0.903844
0.691255	1.62581	0.906546
0.691622	1.6245	0.909309
0.69199	1.6232	0.912131
0.692357	1.62191	0.915015
0.692725	1.62062	0.917959
0.693092	1.61933	0.920964
0.69346	1.61804	0.924029
0.693827	1.61675	0.927155
0.694195	1.61545	0.930342
0.694562	1.61415	0.933589
0.69493	1.61284	0.936897
0.695297	1.61152	0.940264
0.695665	1.61019	0.943691
0.696032	1.60884	0.947177
0.6964	1.60747	0.950721
0.696767	1.60609	0.954324
0.697135	1.60469	0.957985
0.697502	1.60327	0.961703
0.69787	1.60182	0.965477
0.698237	1.60035	0.969308
0.698605	1.59885	0.973193
0.698972	1.59732	0.977134
0.69934	1.59576	0.981127
0.699707	1.59416	0.985174
0.700075	1.59254	0.989272
0.700442	1.59087	0.993422
0.70081	1.58917	0.997621
0.701177	1.58743	1.00187
0.701545	1.58565	1.00617
0.701912	1.58383	1.01051
0.70228	1.58196	1.0149
0.702647	1.58005	1.01933
0.703015	1.57809	1.02381
0.703382	1.57608	1.02833
0.70375	1.57402	1.03289
0.704117	1.57192	1.03749
0.704485	1.56975	1.04213
0.704852	1.56754	1.0468
0.705219	1.56527	1.05151
0.705587	1.56295	1.05626
0.705954	1.56057	1.06103
0.706322	1.55813	1.06584
0.706689	1.55563	1.07068
0.707057	1.55307	1.07555
0.707424	1.55045	1.08044
0.707792	1.54776	1.08536
0.708159	1.54502	1.0903
0.708527	1.54221	1.09526
0.708894	1.53933	1.10025
0.709262	1.53639	1.10525
0.709629	1.53338	1.11027
0.709997	1.53031	1.1153
0.710364	1.52717	1.12035
0.710732	1.52396	1.12541
0.711099	1.52068	1.13048
0.711467	1.51733	1.13556
0.711834	1.51392	1.14065
0.712202	1.51043	1.14574
0.712569	1.50687	1.15083
0.712937	1.50324	1.15593
0.713304	1.49954	1.16102
0.713672	1.49577	1.16612
0.714039	1.49193	1.17121
0.714407	1.48802	1.17629
0.714774	1.48403	1.18137
0.715142	1.47998	1.18644
0.715509	1.47585	1.1915
0.715877	1.47165	1.19654
0.716244	1.46738	1.20157
0.716612	1.46303	1.20659
0.716979	1.45862	1.21159
0.717347	1.45414	1.21657
0.717714	1.44958	1.22152
0.718082	1.44495	1.22646
0.718449	1.44026	1.23137
0.718817	1.43549	1.23625
0.719184	1.43066	1.24111
0.719552	1.42576	1.24594
0.719919	1.42078	1.25074
0.720287	1.41574	1.2555
0.720654	1.41064	1.26023
0.721022	1.40547	1.26493
0.721389	1.40023	1.26959
0.721757	1.39493	1.27421
0.722124	1.38956	1.27879
0.722492	1.38413	1.28332
0.722859	1.37863	1.28782
0.723227	1.37308	1.29227
0.723594	1.36746	1.29668
0.723962	1.36179	1.30103
0.724329	1.35605	1.30534
0.724697	1.35026	1.3096
0.725064	1.34441	1.31381
0.725432	1.3385	1.31796
0.725799	1.33254	1.32207
0.726167	1.32653	1.32611
0.726534	1.32046	1.33011
0.726902	1.31434	1.33404
0.727269	1.30817	1.33792
0.727637	1.30195	1.34173
0.728004	1.29569	1.34549
0.728372	1.28937	1.34918
0.728739	1.28301	1.35282
0.729107	1.27661	1.35639
0.729474	1.27016	1.35989
0.729842	1.26368	1.36333
0.730209	1.25715	1.36671
0.730577	1.25058	1.37002
0.730944	1.24398	1.37326
0.731312	1.23734	1.37643
0.731679	1.23066	1.37954
0.732046	1.22396	1.38257
0.732414	1.21722	1.38554
0.732781	1.21045	1.38843
0.733149	1.20365	1.39125
0.733516	1.19682	1.39401
0.733884	1.18997	1.39669
0.734251	1.18309	1.39929
0.734619	1.17619	1.40183
0.734986	1.16927	1.40429
