# time, current_x, A_x total (ext + induced), Energy [Ha]
11.96	0.000320068	-2.49028e-05	-33.8459
12	0.000275357	-2.36563e-05	-33.8459
12.04	0.000230678	-2.24045e-05	-33.8459
12.08	0.000186065	-2.11483e-05	-33.8459
12.12	0.000141547	-1.98886e-05	-33.8459
12.16	9.71479e-05	-1.86262e-05	-33.8459
12.2	5.28776e-05	-1.73619e-05	-33.8459
12.24	8.73892e-06	-1.60966e-05	-33.8459
12.28	-3.52659e-05	-1.48312e-05	-33.8459
12.32	-7.9127e-05	-1.35664e-05	-33.8459
12.36	-0.000122824	-1.23031e-05	-33.8459
12.4	-0.000166327	-1.10422e-05	-33.8459
12.44	-0.000209599	-9.78441e-06	-33.8459
12.48	-0.000252598	-8.53064e-06	-33.8459
12.52	-0.000295273	-7.28169e-06	-33.8459
12.56	-0.000337567	-6.03836e-06	-33.8459
12.6	-0.000379427	-4.80147e-06	-33.8459
12.64	-0.000420802	-3.57181e-06	-33.8459
12.68	-0.000461644	-2.35017e-06	-33.8459
12.72	-0.000501903	-1.13732e-06	-33.8459
12.76	-0.000541525	6.59543e-08	-33.8459
12.8	-0.000580467	1.25891e-06	-33.8459
12.84	-0.000618705	2.44081e-06	-33.8459
12.88	-0.000656241	3.61091e-06	-33.8459
12.92	-0.000693086	4.7685e-06	-33.8459
12.96	-0.000729245	5.91289e-06	-33.8459
13	-0.000764706	7.04338e-06	-33.8459
13.04	-0.000799458	8.15929e-06	-33.8459
13.08	-0.000833505	9.25997e-06	-33.8459
13.12	-0.000866871	1.03448e-05	-33.8459
13.16	-0.000899585	1.1413e-05	-33.8459
13.2	-0.000931661	1.24642e-05	-33.8459
13.24	-0.000963084	1.34975e-05	-33.8459
13.28	-0.000993826	1.45126e-05	-33.8459
13.32	-0.00102385	1.55086e-05	-33.8459
13.36	-0.00105314	1.64852e-05	-33.8459
13.4	-0.00108167	1.74417e-05	-33.8459
13.44	-0.00110941	1.83776e-05	-33.8459
13.48	-0.00113632	1.92923e-05	-33.8459
13.52	-0.00116237	2.01854e-05	-33.8459
13.56	-0.00118754	2.10563e-05	-33.8459
13.6	-0.0012118	2.19046e-05	-33.8459
13.64	-0.00123517	2.27298e-05	-33.8459
13.68	-0.00125765	2.35314e-05	-33.8459
13.72	-0.00127922	2.43091e-05	-33.8459
13.76	-0.00129986	2.50624e-05	-33.8459
13.8	-0.00131954	2.5791e-05	-33.8459
13.84	-0.00133824	2.64943e-05	-33.8459
13.88	-0.00135599	2.71722e-05	-33.8459
13.92	-0.00137279	2.78243e-05	-33.8459
13.96	-0.00138867	2.84501e-05	-33.8459
14	-0.00140361	2.90495e-05	-33.8459
14.04	-0.00141755	2.96222e-05	-33.8459
14.08	-0.00143044	3.01678e-05	-33.8459
14.12	-0.00144225	3.06862e-05	-33.8459
14.16	-0.00145296	3.11771e-05	-33.8459
14.2	-0.0014626	3.16403e-05	-33.8459
14.24	-0.00147118	3.20756e-05	-33.8459
14.28	-0.00147866	3.24829e-05	-33.8459
14.32	-0.00148501	3.2862e-05	-33.8459
14.36	-0.00149023	3.32128e-05	-33.8459
14.4	-0.00149433	3.35352e-05	-33.8459
14.44	-0.00149738	3.38292e-05	-33.8459
14.48	-0.00149944	3.40946e-05	-33.8459
14.52	-0.00150054	3.43314e-05	-33.8459
14.56	-0.00150068	3.45396e-05	-33.8459
14.6	-0.00149987	3.47192e-05	-33.8459
14.64	-0.0014981	3.48702e-05	-33.8459
14.68	-0.00149542	3.49927e-05	-33.8459
14.72	-0.00149186	3.50867e-05	-33.8459
14.76	-0.00148746	3.51522e-05	-33.8459
14.8	-0.00148221	3.51894e-05	-33.8459
14.84	-0.00147611	3.51983e-05	-33.8459
14.88	-0.00146914	3.51792e-05	-33.8459
14.92	-0.00146125	3.5132e-05	-33.8459
14.96	-0.00145239	3.50569e-05	-33.8459
15	-0.00144257	3.49542e-05	-33.8459
15.04	-0.00143179	3.4824e-05	-33.8459
15.08	-0.00142008	3.46665e-05	-33.8459
15.12	-0.00140744	3.4482e-05	-33.8459
15.16	-0.00139384	3.42706e-05	-33.8459
15.2	-0.00137923	3.40326e-05	-33.8459
15.24	-0.00136358	3.37684e-05	-33.8459
15.28	-0.00134691	3.34782e-05	-33.8459
15.32	-0.00132928	3.31623e-05	-33.8459
15.36	-0.00131073	3.2821e-05	-33.8459
15.4	-0.00129131	3.24548e-05	-33.8459
15.44	-0.001271	3.2064e-05	-33.8459
15.48	-0.00124981	3.1649e-05	-33.8459
15.52	-0.00122774	3.12101e-05	-33.8459
15.56	-0.00120486	3.07479e-05	-33.8459
15.6	-0.00118124	3.02626e-05	-33.8459
15.64	-0.00115694	2.97549e-05	-33.8459
15.68	-0.00113199	2.92251e-05	-33.8459
15.72	-0.0011064	2.86738e-05	-33.8459
15.76	-0.00108018	2.81013e-05	-33.8459
15.8	-0.00105334	2.75083e-05	-33.8459
15.84	-0.00102593	2.68952e-05	-33.8459
15.88	-0.000998009	2.62625e-05	-33.8459
15.92	-0.000969613	2.56108e-05	-33.8459
15.96	-0.000940766	2.49407e-05	-33.8459
16	-0.000911466	2.42526e-05	-33.8459
16.04	-0.000881702	2.35471e-05	-33.8459
16.08	-0.000851476	2.28249e-05	-33.8459
16.12	-0.000820813	2.20864e-05	-33.8459
16.16	-0.000789765	2.13323e-05	-33.8459
16.2	-0.0007584	2.05631e-05	-33.8459
16.24	-0.000726777	1.97794e-05	-33.8459
16.28	-0.000694931	1.89819e-05	-33.8459
16.32	-0.000662865	1.81712e-05	-33.8459
16.36	-0.000630561	1.73478e-05	-33.8459
16.4	-0.000598	1.65125e-05	-33.8459
16.44	-0.000565192	1.56657e-05	-33.8459
16.48	-0.000532179	1.48081e-05	-33.8459
16.52	-0.000499024	1.39404e-05	-33.8459
16.56	-0.000465786	1.30632e-05	-33.8459
16.6	-0.000432508	1.21771e-05	-33.8459
16.64	-0.000399214	1.12828e-05	-33.8459
16.68	-0.000365905	1.03809e-05	-33.8459
16.72	-0.000332555	9.47196e-06	-33.8459
16.76	-0.000299118	8.55671e-06	-33.8459
16.8	-0.000265552	7.63577e-06	-33.8459
16.84	-0.000231869	6.70976e-06	-33.8459
16.88	-0.000198141	5.77933e-06	-33.8459
16.92	-0.000164483	4.84513e-06	-33.8459
16.96	-0.000130982	3.90779e-06	-33.8459
17	-9.76528e-05	2.96795e-06	-33.8459
17.04	-6.44337e-05	2.02626e-06	-33.8459
17.08	-3.12394e-05	1.08333e-06	-33.8459
17.12	1.97438e-06	1.39814e-07	-33.8459
17.16	3.5175e-05	-8.03667e-07	-33.8459
17.2	6.8267e-05	-1.74648e-06	-33.8459
17.24	0.000101143	-2.68799e-06	-33.8459
17.28	0.000133733	-3.62757e-06	-33.8459
17.32	0.000166028	-4.56461e-06	-33.8459
17.36	0.000198058	-5.49848e-06	-33.8459
17.4	0.000229851	-6.42857e-06	-33.8459
17.44	0.000261407	-7.35428e-06	-33.8459
17.48	0.000292683	-8.27502e-06	-33.8459
17.52	0.000323609	-9.19017e-06	-33.8459
